year,programa,subprograma,proyecto,actividad,grupo,subgrupo,renglon,departamento,municipio,fuenteag,ejecucioncuanti,ejecucioncuali1,rengloncuali,ejecucioncuali
2014,14,14 01,14 01 000,14 01 000 001 000,200,290,295,1,101,10,28.17422222,Baja,>16.1818<=43.6194,baja
2014,3,03 00,03 00 000,03 00 000 005 000,100,190,195,1,101,10,97.68,Muy alta,>89.5550<=100,alta
2014,3,03 00,03 00 000,03 00 000 005 000,300,320,322,1,101,10,0,Muy baja,<=16.1818,baja
2014,3,03 00,03 00 000,03 00 000 005 000,300,320,326,1,101,10,0,Muy baja,<=16.1818,baja
2014,3,03 00,03 00 000,03 00 000 005 000,300,320,328,1,101,10,0,Muy baja,<=16.1818,baja
2014,3,03 00,03 00 000,03 00 000 005 000,300,320,329,1,101,10,0,Muy baja,<=16.1818,baja
2014,11,11 02,11 02 000,11 02 000 003 000,300,320,322,1,101,10,0,Muy baja,<=16.1818,baja
2014,12,12 02,12 02 000,12 02 000 003 000,300,320,328,1,101,10,0,Muy baja,<=16.1818,baja
2014,14,14 00,14 00 000,14 00 000 003 000,300,320,324,1,101,50,100,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,10,11,1,101,10,99.99956495,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,10,11,7,701,10,-1,Muy baja,<=16.1818,baja
2015,5,05 00,05 00 000,05 00 000 008 000,0,10,13,1,101,10,99.78031634,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,10,13,7,701,10,-1,Muy baja,<=16.1818,baja
2015,5,05 00,05 00 000,05 00 000 008 000,0,10,14,1,101,10,100,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,10,15,1,101,10,99.99978715,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,10,15,7,701,10,-1,Muy baja,<=16.1818,baja
2015,5,05 00,05 00 000,05 00 000 008 000,0,20,22,1,101,10,99.99998512,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,20,22,7,701,10,99.99839992,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,20,25,1,101,10,0,Muy baja,<=16.1818,baja
2015,5,05 00,05 00 000,05 00 000 008 000,0,20,25,7,701,10,99.90205681,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,20,26,1,101,10,99.99950318,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,20,27,1,101,10,99.9999746,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,20,27,7,701,10,99.99927123,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,40,41,1,101,10,0,Muy baja,<=16.1818,baja
2015,5,05 00,05 00 000,05 00 000 008 000,0,40,42,1,101,10,53.35158333,Media,>43.6194<=67.8947,baja
2015,5,05 00,05 00 000,05 00 000 008 000,0,70,71,1,101,10,99.99901616,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,70,71,7,701,10,99.94785276,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,70,72,1,101,10,99.99997088,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,70,72,7,701,10,99.98867888,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,70,73,1,101,10,99.98145668,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,0,70,73,7,701,10,100,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,100,110,113,1,101,10,98.57457396,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,100,120,121,1,101,10,-1,Muy baja,<=16.1818,baja
2015,5,05 00,05 00 000,05 00 000 008 000,100,120,122,1,101,10,100,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,100,130,133,1,101,10,-1,Muy baja,<=16.1818,baja
2015,5,05 00,05 00 000,05 00 000 008 000,100,160,162,1,101,10,100,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,100,160,165,1,101,10,100,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,100,160,168,1,101,10,-1,Muy baja,<=16.1818,baja
2015,5,05 00,05 00 000,05 00 000 008 000,100,190,191,1,101,10,100,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,100,190,199,1,101,10,100,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,200,210,211,1,101,10,100,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,200,240,241,1,101,10,100,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,200,240,243,1,101,10,100,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,200,240,244,1,101,10,100,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,200,240,247,1,101,10,-1,Muy baja,<=16.1818,baja
2015,5,05 00,05 00 000,05 00 000 008 000,200,250,253,1,101,10,-1,Muy baja,<=16.1818,baja
2015,5,05 00,05 00 000,05 00 000 008 000,200,260,262,1,101,10,100,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,200,260,266,1,101,10,-1,Muy baja,<=16.1818,baja
2015,5,05 00,05 00 000,05 00 000 008 000,200,260,267,1,101,10,99.99931414,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,200,290,291,1,101,10,100,Muy alta,>89.5550<=100,alta
2015,5,05 00,05 00 000,05 00 000 008 000,200,290,297,1,101,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 001 000,200,290,293,1,101,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,1,101,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,1,109,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,2,201,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,3,301,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,3,304,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,4,401,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,4,402,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,4,416,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,5,501,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,6,601,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,6,607,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,7,701,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,8,801,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,9,901,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,9,901,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,9,903,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,9,906,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,9,907,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,10,1001,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,10,1004,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,10,1005,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,10,1013,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,11,1101,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,11,1101,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,11,1107,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,12,1201,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,12,1201,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,12,1204,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,13,1301,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,13,1302,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,13,1303,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,13,1304,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,13,1319,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,13,1327,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,13,1331,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,14,1401,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,15,1501,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,16,1601,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,16,1601,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,16,1602,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,16,1606,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,16,1608,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,16,1610,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,17,1701,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,17,1703,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,18,1801,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,18,1801,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,18,1802,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,19,1901,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,20,2001,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,20,2003,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,21,2101,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 002 000,100,120,122,22,2201,50,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,3,312,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,4,406,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,4,409,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,7,701,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,7,702,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,7,704,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,7,718,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,8,801,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,8,803,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,8,805,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,8,806,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,9,912,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,10,1003,10,90.47619048,Muy alta,>89.5550<=100,baja
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,10,1008,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,10,1014,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,10,1018,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,12,1201,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,12,1202,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,12,1204,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,12,1206,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,13,1301,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,13,1306,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,13,1309,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,13,1312,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,13,1317,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,13,1324,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,13,1326,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,13,1327,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,14,1401,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,14,1406,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,14,1410,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,14,1413,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,15,1501,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,15,1504,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,15,1507,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,16,1601,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,16,1604,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,16,1605,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,16,1610,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,16,1616,10,-1,Muy baja,<=16.1818,baja
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,17,1709,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,17,1713,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,18,1803,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,19,1910,10,100,Muy alta,>89.5550<=100,alta
2015,11,11 02,11 02 000,11 02 000 004 000,100,180,185,21,2103,10,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,100,120,122,1,101,10,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,100,130,133,1,101,10,24.71322198,Baja,>16.1818<=43.6194,baja
2015,12,12 02,12 02 000,12 02 000 001 000,100,140,141,1,101,10,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,100,140,141,1,101,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,100,180,185,1,101,10,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,100,180,185,1,101,50,99.99759123,Muy alta,>89.5550<=100,alta
2015,12,12 02,12 02 000,12 02 000 001 000,100,180,185,9,901,50,100,Muy alta,>89.5550<=100,alta
2015,12,12 02,12 02 000,12 02 000 001 000,100,180,185,13,1301,50,100,Muy alta,>89.5550<=100,alta
2015,12,12 02,12 02 000,12 02 000 001 000,100,180,189,1,101,10,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,100,180,189,1,101,50,100,Muy alta,>89.5550<=100,alta
2015,12,12 02,12 02 000,12 02 000 001 000,200,210,211,1,101,10,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,240,241,1,101,10,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,240,243,1,101,10,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,240,244,1,101,10,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,240,249,1,101,10,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,4,401,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,4,403,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,7,704,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,7,719,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,8,801,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,9,901,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,9,909,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,13,1301,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,13,1326,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,14,1401,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,14,1413,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,14,1420,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,15,1501,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,15,1503,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,16,1601,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,16,1613,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,17,1710,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,18,1803,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,20,2004,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,260,268,20,2005,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,291,1,101,10,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,1,101,10,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,4,401,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,4,403,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,7,704,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,7,719,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,8,801,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,9,901,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,9,909,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,13,1301,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,13,1326,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,14,1401,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,14,1413,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,14,1420,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,15,1501,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,15,1503,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,16,1601,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,16,1613,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,17,1710,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,18,1803,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,20,2004,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,293,20,2005,50,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 001 000,200,290,294,1,101,10,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,1,101,50,100,Muy alta,>89.5550<=100,alta
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,1,107,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,1,109,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,1,110,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,1,111,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,1,112,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,301,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,304,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,305,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,306,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,307,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,308,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,309,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,310,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,311,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,312,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,313,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,314,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,315,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,316,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,401,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,401,50,99.9999434,Muy alta,>89.5550<=100,alta
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,402,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,403,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,404,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,405,20,-1,Muy baja,<=16.1818,baja
2015,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,406,20,-1,Muy baja,<=16.1818,baja
